Vardas              Pavarde             Galutinis
Pavarde27578        Vardas27578         5.36
Pavarde27579        Vardas27579         6.32
Pavarde27580        Vardas27580         6.08
Pavarde27582        Vardas27582         6.76
Pavarde27583        Vardas27583         8.92
Pavarde27584        Vardas27584         6.84
Pavarde27585        Vardas27585         7.12
Pavarde27586        Vardas27586         5.28
Pavarde27588        Vardas27588         8.4
Pavarde27591        Vardas27591         5.68
Pavarde27592        Vardas27592         6.16
Pavarde27593        Vardas27593         5.64
Pavarde27595        Vardas27595         7.68
Pavarde27598        Vardas27598         5.76
Pavarde2760         Vardas2760          7.24
Pavarde27602        Vardas27602         5.32
Pavarde27604        Vardas27604         6.12
Pavarde27605        Vardas27605         6.44
Pavarde27611        Vardas27611         5.12
Pavarde27613        Vardas27613         5.4
Pavarde27615        Vardas27615         8.12
Pavarde27616        Vardas27616         5.92
Pavarde27617        Vardas27617         6.28
Pavarde27618        Vardas27618         7.44
Pavarde27620        Vardas27620         5.6
Pavarde27622        Vardas27622         8.32
Pavarde27623        Vardas27623         5.12
Pavarde27624        Vardas27624         6
Pavarde27625        Vardas27625         5.24
Pavarde27627        Vardas27627         8.44
Pavarde27628        Vardas27628         6.36
Pavarde27629        Vardas27629         7.72
Pavarde27630        Vardas27630         5.64
Pavarde27631        Vardas27631         7.8
Pavarde27632        Vardas27632         5.08
Pavarde27633        Vardas27633         5.04
Pavarde27634        Vardas27634         7.68
Pavarde27637        Vardas27637         9
Pavarde27639        Vardas27639         7.68
Pavarde27641        Vardas27641         7.36
Pavarde27642        Vardas27642         7.52
Pavarde27643        Vardas27643         7.12
Pavarde27644        Vardas27644         6.4
Pavarde27645        Vardas27645         8.64
Pavarde27648        Vardas27648         5.2
Pavarde27649        Vardas27649         7.48
Pavarde27651        Vardas27651         6.12
Pavarde27652        Vardas27652         6.88
Pavarde27653        Vardas27653         8.24
Pavarde27656        Vardas27656         7
Pavarde27658        Vardas27658         7.32
Pavarde27659        Vardas27659         7.92
Pavarde27660        Vardas27660         7.68
Pavarde27662        Vardas27662         6.04
Pavarde27663        Vardas27663         7.92
Pavarde27664        Vardas27664         8.36
Pavarde27665        Vardas27665         5.04
Pavarde27666        Vardas27666         7.84
Pavarde27667        Vardas27667         7.64
Pavarde27669        Vardas27669         7.84
Pavarde2767         Vardas2767          8.4
Pavarde27670        Vardas27670         8.24
Pavarde27674        Vardas27674         6
Pavarde27675        Vardas27675         8.44
Pavarde27676        Vardas27676         5.04
Pavarde27684        Vardas27684         5.32
Pavarde27685        Vardas27685         6.16
Pavarde27686        Vardas27686         5.72
Pavarde27688        Vardas27688         7.32
Pavarde27689        Vardas27689         5.68
Pavarde27691        Vardas27691         6.28
Pavarde27692        Vardas27692         6.48
Pavarde27693        Vardas27693         7
Pavarde27694        Vardas27694         7.08
Pavarde27698        Vardas27698         5.28
Pavarde27699        Vardas27699         7.68
Pavarde2770         Vardas2770          5
Pavarde27701        Vardas27701         7.24
Pavarde27702        Vardas27702         8.84
Pavarde27703        Vardas27703         7.4
Pavarde27705        Vardas27705         5.04
Pavarde27706        Vardas27706         5.96
Pavarde27707        Vardas27707         7.72
Pavarde27708        Vardas27708         7.32
Pavarde27709        Vardas27709         5.48
Pavarde2771         Vardas2771          5.32
Pavarde27710        Vardas27710         5.28
Pavarde27714        Vardas27714         6.88
Pavarde27715        Vardas27715         7.4
Pavarde27716        Vardas27716         7.88
Pavarde27717        Vardas27717         6.6
Pavarde27718        Vardas27718         8.12
Pavarde27721        Vardas27721         7.68
Pavarde27722        Vardas27722         5.92
Pavarde27724        Vardas27724         7.76
Pavarde27726        Vardas27726         6.8
Pavarde27727        Vardas27727         6.6
Pavarde27729        Vardas27729         6.08
Pavarde2773         Vardas2773          5.76
Pavarde27730        Vardas27730         7.88
Pavarde27731        Vardas27731         7.76
Pavarde27732        Vardas27732         8
Pavarde27735        Vardas27735         7.68
Pavarde27736        Vardas27736         6.56
Pavarde27738        Vardas27738         8.16
Pavarde27739        Vardas27739         7.48
Pavarde27740        Vardas27740         5.16
Pavarde27741        Vardas27741         6.24
Pavarde27743        Vardas27743         6.16
Pavarde27746        Vardas27746         6.72
Pavarde27747        Vardas27747         5.16
Pavarde27748        Vardas27748         5.04
Pavarde2775         Vardas2775          6.76
Pavarde27750        Vardas27750         5.24
Pavarde27751        Vardas27751         5
Pavarde27755        Vardas27755         6.72
Pavarde27756        Vardas27756         6
Pavarde27758        Vardas27758         7.92
Pavarde2776         Vardas2776          5.08
Pavarde27764        Vardas27764         8.36
Pavarde27769        Vardas27769         5.24
Pavarde2777         Vardas2777          7.2
Pavarde27770        Vardas27770         6.64
Pavarde27771        Vardas27771         7
Pavarde27772        Vardas27772         8.12
Pavarde27773        Vardas27773         6.44
Pavarde27774        Vardas27774         8.28
Pavarde27775        Vardas27775         5.88
Pavarde27776        Vardas27776         7.84
Pavarde27779        Vardas27779         6.08
Pavarde27783        Vardas27783         7.72
Pavarde27784        Vardas27784         5.56
Pavarde27785        Vardas27785         7.76
Pavarde27786        Vardas27786         6.32
Pavarde27792        Vardas27792         7.76
Pavarde27794        Vardas27794         6.08
Pavarde27797        Vardas27797         5.52
Pavarde27798        Vardas27798         7.76
Pavarde27799        Vardas27799         5
Pavarde278          Vardas278           8.28
Pavarde2780         Vardas2780          8.08
Pavarde27802        Vardas27802         7.08
Pavarde27803        Vardas27803         7.24
Pavarde27804        Vardas27804         8.08
Pavarde27805        Vardas27805         6.96
Pavarde27806        Vardas27806         6.08
Pavarde27808        Vardas27808         7.72
Pavarde27809        Vardas27809         8.4
Pavarde27810        Vardas27810         7.08
Pavarde27811        Vardas27811         8.24
Pavarde27812        Vardas27812         6
Pavarde27815        Vardas27815         7.6
Pavarde27818        Vardas27818         8.24
Pavarde27819        Vardas27819         5.36
Pavarde27820        Vardas27820         5.72
Pavarde27821        Vardas27821         8.2
Pavarde27822        Vardas27822         7.4
Pavarde27823        Vardas27823         7.36
Pavarde27825        Vardas27825         6.28
Pavarde27828        Vardas27828         6.76
Pavarde27831        Vardas27831         6.28
Pavarde27832        Vardas27832         5.52
Pavarde27833        Vardas27833         6.72
Pavarde27834        Vardas27834         6.8
Pavarde27838        Vardas27838         5.12
Pavarde27839        Vardas27839         7.92
Pavarde27840        Vardas27840         5.36
Pavarde27842        Vardas27842         6.96
Pavarde27846        Vardas27846         5.84
Pavarde27848        Vardas27848         6.8
Pavarde27849        Vardas27849         8.64
Pavarde2785         Vardas2785          5.28
Pavarde27850        Vardas27850         7.56
Pavarde27851        Vardas27851         6
Pavarde27853        Vardas27853         8.36
Pavarde27854        Vardas27854         5.28
Pavarde27855        Vardas27855         7.68
Pavarde27856        Vardas27856         5.64
Pavarde27857        Vardas27857         6.8
Pavarde27858        Vardas27858         7.84
Pavarde27860        Vardas27860         7.6
Pavarde27861        Vardas27861         7.44
Pavarde27862        Vardas27862         5.56
Pavarde27865        Vardas27865         5.04
Pavarde27867        Vardas27867         7.52
Pavarde27868        Vardas27868         5.52
Pavarde27869        Vardas27869         6.88
Pavarde2787         Vardas2787          8.32
Pavarde27871        Vardas27871         7.96
Pavarde27872        Vardas27872         6.24
Pavarde27873        Vardas27873         8.32
Pavarde27874        Vardas27874         5.32
Pavarde27875        Vardas27875         5.76
Pavarde27877        Vardas27877         6.76
Pavarde27879        Vardas27879         5.36
Pavarde27883        Vardas27883         6.8
Pavarde2789         Vardas2789          6.16
Pavarde27890        Vardas27890         6.36
Pavarde27891        Vardas27891         6
Pavarde27892        Vardas27892         8.36
Pavarde27894        Vardas27894         7.96
Pavarde27895        Vardas27895         7.48
Pavarde27896        Vardas27896         6.04
Pavarde27898        Vardas27898         6
Pavarde27899        Vardas27899         6.36
Pavarde279          Vardas279           7.24
Pavarde2790         Vardas2790          8.32
Pavarde27901        Vardas27901         5.76
Pavarde27902        Vardas27902         6.36
Pavarde27904        Vardas27904         7.64
Pavarde27905        Vardas27905         7.6
Pavarde27906        Vardas27906         6.72
Pavarde27907        Vardas27907         7.76
Pavarde27908        Vardas27908         8.12
Pavarde27909        Vardas27909         7.92
Pavarde27910        Vardas27910         6.96
Pavarde27911        Vardas27911         5.04
Pavarde27912        Vardas27912         7.4
Pavarde27913        Vardas27913         7.76
Pavarde27915        Vardas27915         5.68
Pavarde27919        Vardas27919         5.56
Pavarde27921        Vardas27921         7.24
Pavarde27923        Vardas27923         9.04
Pavarde27925        Vardas27925         7.32
Pavarde27927        Vardas27927         6.92
Pavarde27928        Vardas27928         6.52
Pavarde27929        Vardas27929         5.2
Pavarde2793         Vardas2793          7.6
Pavarde27931        Vardas27931         6.04
Pavarde27932        Vardas27932         7.24
Pavarde27934        Vardas27934         6.8
Pavarde27937        Vardas27937         5.2
Pavarde27939        Vardas27939         7.68
Pavarde2794         Vardas2794          6.16
Pavarde27940        Vardas27940         5.24
Pavarde27941        Vardas27941         6.52
Pavarde27942        Vardas27942         7.36
Pavarde27944        Vardas27944         7.52
Pavarde27947        Vardas27947         6.32
Pavarde27948        Vardas27948         7
Pavarde27949        Vardas27949         6.6
Pavarde2795         Vardas2795          8.76
Pavarde27951        Vardas27951         7.56
Pavarde27952        Vardas27952         7.96
Pavarde27955        Vardas27955         6
